REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate,RELATION_ID
MN,NON METRO,Freedom,20,69,25,NA26543344857,THREE,2130809577,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Sep,43.3,85.5,85.5,157.7,157.7,,9/1/18,9/30/18,50,0,,2000,,NA265
MN,NON METRO,Freedom,70,100,25,NA26643344858,THREE,2130809577,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Sep,37.7,74.4,74.4,137.1,137.1,,9/1/18,9/30/18,50,0,,2000,,NA266
MN,NON METRO,Freedom,20,69,25,NA26743374859,THREE,2130809578,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Oct,43.3,85.5,85.5,157.7,157.7,,10/1/18,10/31/18,50,0,,2000,,NA267
MN,NON METRO,Freedom,70,100,25,NA26843374860,THREE,2130809578,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Oct,37.7,74.4,74.4,137.1,137.1,,10/1/18,10/31/18,50,0,,2000,,NA268
MN,NON METRO,Freedom,70,100,25,NA261043405861,THREE,2130809579,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Nov,37.7,74.4,74.4,137.1,137.1,,11/1/18,11/30/18,50,0,,2000,,NA2610
MN,NON METRO,Freedom,20,69,25,NA26943405862,THREE,2130809579,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Nov,43.3,85.5,85.5,157.7,157.7,,11/1/18,11/30/18,50,0,,2000,,NA269
MN,NON METRO,Freedom,20,69,25,NA261143435863,THREE,2130809580,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Dec,43.3,85.5,85.5,157.7,157.7,,12/1/18,12/31/18,50,0,,2000,,NA2611
MN,NON METRO,Freedom,70,100,25,NA261243435864,THREE,2130809580,Freedom Enhanced w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Dec,37.7,74.4,74.4,137.1,137.1,,12/1/18,12/31/18,50,0,,2000,,NA2612
MN,METRO,Preferred,20,69,25,NA27143282865,THREE,2130825354,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Jul,38.7,76.9,76.9,143.9,143.9,,7/1/18,7/31/18,50,0,,2000,,NA271
MN,METRO,Preferred,70,100,25,NA27243282866,THREE,2130825354,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Jul,33.6,66.9,66.9,125.1,125.1,,7/1/18,7/31/18,50,0,,2000,,NA272
MN,METRO,Preferred,20,69,25,NA27343313867,THREE,2130825359,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Aug,38.7,76.9,76.9,143.9,143.9,,8/1/18,8/31/18,50,0,,2000,,NA273
MN,METRO,Preferred,70,100,25,NA27443313868,THREE,2130825359,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Aug,33.6,66.9,66.9,125.1,125.1,,8/1/18,8/31/18,50,0,,2000,,NA274
MN,METRO,Preferred,20,69,25,NA27543344869,THREE,2130825360,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Sep,38.7,76.9,76.9,143.9,143.9,,9/1/18,9/30/18,50,0,,2000,,NA275
MN,METRO,Preferred,70,100,25,NA27643344870,THREE,2130825360,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Sep,33.6,66.9,66.9,125.1,125.1,,9/1/18,9/30/18,50,0,,2000,,NA276
MN,METRO,Preferred,20,69,25,NA27743374871,THREE,2130825361,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Oct,38.7,76.9,76.9,143.9,143.9,,10/1/18,10/31/18,50,0,,2000,,NA277
MN,METRO,Preferred,70,100,25,NA27843374872,THREE,2130825361,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Oct,33.6,66.9,66.9,125.1,125.1,,10/1/18,10/31/18,50,0,,2000,,NA278
MN,METRO,Preferred,70,100,25,NA271043405873,THREE,2130825362,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Nov,33.6,66.9,66.9,125.1,125.1,,11/1/18,11/30/18,50,0,,2000,,NA2710
MN,METRO,Preferred,20,69,25,NA27943405874,THREE,2130825362,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Nov,38.7,76.9,76.9,143.9,143.9,,11/1/18,11/30/18,50,0,,2000,,NA279
MN,METRO,Preferred,20,69,25,NA271143435875,THREE,2130825367,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Dec,38.7,76.9,76.9,143.9,143.9,,12/1/18,12/31/18,50,0,,2000,,NA2711
MN,METRO,Preferred,70,100,25,NA271243435876,THREE,2130825367,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Metro Dec,33.6,66.9,66.9,125.1,125.1,,12/1/18,12/31/18,50,0,,2000,,NA2712
MN,NON METRO,Preferred,20,69,25,NA28143282877,THREE,2130831210,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Jul,42.5,83.9,83.9,155.1,155.1,,7/1/18,7/31/18,50,0,,2000,,NA281
MN,NON METRO,Preferred,70,100,25,NA28243282878,THREE,2130831210,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Jul,36.9,73,73,134.9,134.9,,7/1/18,7/31/18,50,0,,2000,,NA282
MN,NON METRO,Preferred,20,69,25,NA28343313879,THREE,2130831214,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Aug,42.5,83.9,83.9,155.1,155.1,,8/1/18,8/31/18,50,0,,2000,,NA283
MN,NON METRO,Preferred,70,100,25,NA28443313880,THREE,2130831214,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Aug,36.9,73,73,134.9,134.9,,8/1/18,8/31/18,50,0,,2000,,NA284
MN,NON METRO,Preferred,20,69,25,NA28543344881,THREE,2130831215,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Sept,42.5,83.9,83.9,155.1,155.1,,9/1/18,9/30/18,50,0,,2000,,NA285
MN,NON METRO,Preferred,70,100,25,NA28643344882,THREE,2130831215,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Sept,36.9,73,73,134.9,134.9,,9/1/18,9/30/18,50,0,,2000,,NA286
MN,NON METRO,Preferred,20,69,25,NA28743374883,THREE,2130831216,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Oct,42.5,83.9,83.9,155.1,155.1,,10/1/18,10/31/18,50,0,,2000,,NA287
MN,NON METRO,Preferred,70,100,25,NA28843374884,THREE,2130831216,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Oct,36.9,73,73,134.9,134.9,,10/1/18,10/31/18,50,0,,2000,,NA288
MN,NON METRO,Preferred,70,100,25,NA281043405885,THREE,2130831218,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Nov,36.9,73,73,134.9,134.9,,11/1/18,11/30/18,50,0,,2000,,NA2810
MN,NON METRO,Preferred,20,69,25,NA28943405886,THREE,2130831218,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Nov,42.5,83.9,83.9,155.1,155.1,,11/1/18,11/30/18,50,0,,2000,,NA289
MN,NON METRO,Preferred,20,69,25,NA281143435887,THREE,2130831219,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Dec,42.5,83.9,83.9,155.1,155.1,,12/1/18,12/31/18,50,0,,2000,,NA2811
MN,NON METRO,Preferred,70,100,25,NA281243435888,THREE,2130831219,Preferred w/ortho $2000 $50/$150 Ded $2000 Max Non Metro Dec,36.9,73,73,134.9,134.9,,12/1/18,12/31/18,50,0,,2000,,NA2812
MN,METRO,Elect,20,100,2,210359408343101000,Four,2103594083,Elect Enhanced $50/150 Ded $1000 Max 4-Tier Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103594083
MN,NON METRO,Elect,20,100,2,210359410443101000,Four,2103594104,Elect Enhanced $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103594104
MN,METRO,Elect,20,100,2,210359410643101000,Four,2103594106,Elect Enhanced $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103594106
MN,NON METRO,Elect,20,100,2,210359412343101000,Four,2103594123,Elect Enhanced $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103594123
MN,METRO,Freedom,20,69,1,NA343101893,Three,2103594148,Freedom Enhanced $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA3
MN,METRO,Freedom,20,69,1,NA443101894,Three,2103594195,Freedom Enhanced $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA4
MN,METRO,Preferred,20,69,1,NA543101895,Three,2103594247,Preferred $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA5
MN,NON METRO,Preferred,20,69,1,NA1343101896,Three,2103594250,Preferred $50/150 Ded $1000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA13
MN,METRO,Preferred,20,69,1,NA643101897,Three,2103594266,Preferred $50/150 Ded $1500 Max 3-Tier Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA6
MN,NON METRO,Preferred,20,69,1,NA1443101898,Three,2103594269,Preferred $50/150 Ded $1500 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA14
MN,METRO,Value,20,69,1,NA243101899,Three,2103676296,Value Premium $0/0 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA2
MN,NON METRO,Value,20,69,1,NA1043101900,Three,2103676448,Value Premium $0/0 Ded $1000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA10
MN,METRO,Value,20,69,1,NA143101901,Three,2103676862,Value Standard $0/0 Ded $1000 Max 3-Tier Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA1
MN,NON METRO,Value,20,69,1,NA943101902,Three,2103676930,Value Standard $0/0 Ded $1000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA9
MN,METRO,Elect,20,100,2,210367778843101000,Four,2103677788,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103677788
MN,METRO,Elect,20,100,2,210367817143101000,Four,2103678171,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103678171
MN,METRO,Elect,20,100,2,210367850843101000,Four,2103678508,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103678508
MN,METRO,Elect,20,100,2,210367867543101000,Four,2103678675,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103678675
MN,METRO,Elect,20,100,2,210367886243101000,Four,2103678862,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103678862
MN,METRO,Elect,20,100,2,210367908043101000,Four,2103679080,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103679080
MN,METRO,Elect,20,100,2,210367920743101000,Four,2103679207,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103679207
MN,METRO,Elect,20,100,2,210367933843101000,Four,2103679338,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103679338
MN,METRO,Elect,20,100,2,210367947943101000,Four,2103679479,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103679479
MN,METRO,Elect,20,100,2,210367964143101000,Four,2103679641,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103679641
MN,NON METRO,Elect,20,100,2,210368077543101000,Four,2103680775,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103680775
MN,NON METRO,Elect,20,100,2,210368094743101000,Four,2103680947,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103680947
MN,NON METRO,Elect,20,100,2,210368103143101000,Four,2103681031,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103681031
MN,NON METRO,Elect,20,100,2,210368124243101000,Four,2103681242,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103681242
MN,NON METRO,Elect,20,100,2,210368142943101000,Four,2103681429,Elect Enhanced $50/50 Ded $2000 Max 4-Tier  Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2103681429
MN,NON METRO,Elect,20,100,2,210368188043101000,Four,2103681880,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,2103681880
MN,NON METRO,Elect,20,100,2,210368217543101000,Four,2103682175,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2103682175
MN,NON METRO,Elect,20,100,2,210368229643101000,Four,2103682296,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103682296
MN,NON METRO,Elect,20,100,2,210368242643101000,Four,2103682426,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103682426
MN,NON METRO,Elect,20,100,2,210368265043101000,Four,2103682650,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2103682650
MN,METRO,Preferred,20,70,10,LH8KR543101923,Three,2103683899,Preferred $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,LH8KR5
MN,METRO,Preferred,20,70,10,67IS9V43101924,Three,2103684597,Preferred w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,67IS9V
MN,METRO,Preferred,20,70,10,61TMAK43101925,Three,2103684734,Preferred w/Ortho $1000 $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,61TMAK
MN,METRO,Preferred,20,70,10,DLEXXG43101926,Three,2103685066,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,DLEXXG
MN,METRO,Preferred,20,70,10,LHF9IY43101927,Three,2103685634,Preferred w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,LHF9IY
MN,METRO,Preferred,20,70,10,DA16O543101928,Three,2103685737,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,DA16O5
MN,METRO,Preferred,20,70,10,Z7FK4143101929,Three,2103685889,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,Z7FK41
MN,NON METRO,Preferred,20,70,10,LDXEEQ43101930,Three,2103686257,Preferred w/Ortho $1000 $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,LDXEEQ
MN,NON METRO,Preferred,20,70,10,6BHVPN43101931,Three,2103686355,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,6BHVPN
MN,NON METRO,Preferred,20,70,10,NW4BG343101932,Three,2103686472,Preferred w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,NW4BG3
MN,NON METRO,Preferred,20,70,10,ISSIL743101933,Three,2103686820,Preferred w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,ISSIL7
MN,NON METRO,Preferred,20,70,10,KYDDES43101934,Three,2103686886,Preferred w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,KYDDES
MN,METRO,Preferred,20,70,25,H0Z97A43101935,Three,2103687602,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,H0Z97A
MN,METRO,Preferred,20,70,25,1EHMRE43101936,Three,2103687661,Preferred w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,1EHMRE
MN,NON METRO,Preferred,20,70,25,HSCUS943101937,Three,2103687809,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,HSCUS9
MN,NON METRO,Preferred,20,70,25,B2YWWV43101938,Three,2103687872,Preferred w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,B2YWWV
MN,METRO,Freedom,20,70,10,VXCH2Z43101939,Three,2103688547,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,VXCH2Z
MN,METRO,Freedom,20,70,10,7FWI0343101940,Three,2103692000,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,7FWI03
MN,METRO,Freedom,20,70,10,PX9PW843101941,Three,2103692274,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,PX9PW8
MN,METRO,Freedom,20,70,10,HSO34H43101942,Three,2103697224,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,HSO34H
MN,METRO,Freedom,20,70,10,8XSU2X43101943,Three,2103697338,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,8XSU2X
MN,METRO,Freedom,20,70,10,L3QJ6543101944,Three,2103697770,Freedom Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,L3QJ65
MN,NON METRO,Freedom,20,69,1,NA1143101945,Three,2103698274,Freedom Enhanced $50/150 Ded $1000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA11
MN,NON METRO,Freedom,20,69,1,NA1243101946,Three,2103698340,Freedom Enhanced $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,9,,,,1/1/99,NA12
MN,NON METRO,Freedom,20,70,10,KZDWQV43101947,Three,2103698431,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,KZDWQV
MN,NON METRO,Freedom,20,70,10,5NFLMG43101948,Three,2103698759,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,5NFLMG
MN,NON METRO,Freedom,20,70,10,9ZC03Z43101949,Three,2103698942,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,9ZC03Z
MN,NON METRO,Freedom,20,70,10,3O0X8I43101950,Three,2103699016,Freedom Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,3O0X8I
MN,NON METRO,Freedom,20,70,10,CN2SLH43101951,Three,2103699097,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,CN2SLH
MN,NON METRO,Freedom,20,70,10,XRRAK843101952,Three,2103699186,Freedom Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,XRRAK8
MN,NON METRO,Freedom,20,70,10,6GYPVN43101953,Three,2103699251,Freedom Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,6GYPVN
MN,METRO,Freedom,20,70,25,051MD743101954,Three,2103699797,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,051MD7
MN,METRO,Freedom,20,70,25,J1E5TR43101955,Three,2103699929,Freedom Enhanced/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,J1E5TR
MN,NON METRO,Freedom,20,70,25,AAFZGA43101956,Three,2103700220,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,AAFZGA
MN,NON METRO,Freedom,20,70,25,B69RDP43101957,Three,2103700383,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,B69RDP
MN,NON METRO,Elect,20,100,2,212715950243101000,Four,2127159502,Elect Enhanced 2 w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2127159502
MN,NON METRO,Elect,20,100,2,212715950543101000,Four,2127159505,Elect Enhanced 2 w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2127159505
MN,METRO,Elect,20,100,2,212716523543101000,Four,2127165235,Elect Enhanced 2 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2127165235
MN,METRO,Elect,20,100,2,212716613443101000,Four,2127166134,Elect Enhanced 2 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2127166134
MN,NON METRO,Elect,20,100,2,212717295943101000,Four,2127172959,Elect Enhanced 2 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2127172959
MN,NON METRO,Elect,20,100,2,212717316043101000,Four,2127173160,Elect Enhanced 2 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2127173160
MN,METRO,Elect,20,100,2,212717317443101000,Four,2127173174,Elect Enhanced 2 w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,2127173174
MN,NON METRO,Elect,20,100,2,212717319843101000,Four,2127173198,Elect Enhanced 2 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2127173198
MN,METRO,Elect,20,100,2,212717329343101000,Four,2127173293,Elect Enhanced 2 w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,2000,1/1/99,2127173293
MN,NON METRO,Preferred,20,100,1,X9MD6K43101967,THREE,2129664915,Preferred w/ortho $1500 $50/150 Ded $1500Max 3-tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1500,1/1/99,X9MD6K
MN,NON METRO,Preferred,20,70,10,JQ1C5543101968,Three,2129675047,Preferred $50/150 Ded $2000 Max 3-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,JQ1C55
MN,NON METRO,Preferred,20,70,10,3C7KZR43101969,Three,2129675080,Preferred w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro ,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,1000,1/1/99,3C7KZR
MN,METRO,Elect,20,100,2,213051582143101000,Four,2130515821,Elect Enhanced 2 $50/150 Ded $1000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,2130515821
MN,METRO,Elect,20,100,1,QKWGTB43101971,THREE,2130526230,Elect Enhanced $50/150 Ded $1000 Max 4-Tier Metro,-1,-1,-1,-1,-1,,1/1/18,12/31/18,50,,,,1/1/99,QKWGTB
